Sales_ID,name,year,selling_price,km_driven,City,fuel,transmission,owner,mileage,engine,max_power,torque,seats,sold
2235,Mahindra,2016,1175000,110000,Findlay,Diesel,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
2236,Tata,2009,380000,150000,Fairfield,Diesel,Manual,First_Owner,13.93,2179,138,320Nm@ 1700-2700rpm,7,N
2237,Tata,2014,400000,45000,Fairfield,Diesel,Manual,First_Owner,19.1,1405,70,135.4Nm@ 2500rpm,5,N
2238,Tata,2005,140000,90000,Fairborn,Diesel,Manual,Third_Owner,16.1,1405,70,"13.5@ 2,500(kgm@ rpm)",5,N
2239,Tata,2011,229999,140000,Fairfield,Diesel,Manual,Second_Owner,11.57,2179,138.1,320Nm@ 1700-2700rpm,7,N
2240,Ford,2003,110000,83000,Fairfield,Petrol,Manual,Second_Owner,13.8,1299,70,"10.7@ 2,500(kgm@ rpm)",5,N
2241,Volkswagen,2011,550000,106000,Fairfield,Diesel,Automatic,Second_Owner,16.96,1968,138.1,320Nm@ 1750-2500rpm,5,N
2242,Chevrolet,2008,150000,60000,Fairfield,Petrol,Manual,Fourth_Above_Owner,15.26,1150,74.9,110Nm@ 4400rpm,5,N
2243,Maruti,2017,265000,40000,Grand Rapids,Petrol,Manual,Second_Owner,16.8,796,34.2,59Nm@ 2500rpm,8,N
2244,Hyundai,2011,300000,138000,Garden City,Petrol,Manual,Third_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,N
2245,Maruti,2015,280000,80000,Grand Rapids,Petrol,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2246,Hyundai,2005,130000,50000,Grand Rapids,Petrol,Manual,Second_Owner,15.3,1341,83,115Nm@ 3200rpm,5,N
2247,Chevrolet,2015,350000,50000,Holland,Petrol,Manual,First_Owner,18.2,1199,82.4,108.5Nm@ 5000rpm,5,N
2248,Maruti,2009,200000,120000,Holland,Petrol,Manual,First_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,N
2249,Maruti,2018,550000,24400,Holland,Petrol,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
2250,Mahindra,2013,400000,60000,Grand Rapids,Diesel,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2251,Maruti,2010,170000,120000,Grand Rapids,Petrol,Manual,Second_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,N
2252,Hyundai,2015,600000,60000,Grand Rapids,Diesel,Manual,Second_Owner,24.8,1396,88.7,219.7Nm@ 1750-2750rpm,5,N
2253,Maruti,2011,130000,100000,Murray,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2255,Maruti,2011,100000,120000,Concord,Petrol,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
2256,Renault,2016,310000,27500,Essex Junction,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
2257,Maruti,2007,35000,10000,Wilbraham,Petrol,Manual,First_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
2258,Hyundai,2010,200000,120000,Murray,Petrol,Manual,Third_Owner,18.5,1197,80,"11.4 kgm at 4,000 rpm",5,N
2260,Hyundai,2015,650000,80000,Murray,Diesel,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
2261,Tata,2013,210000,120000,Concord,Petrol,Manual,First_Owner,15.64,1193,64.1,100Nm@ 2700rpm,5,N
2262,Hyundai,2015,509999,90000,Willoughby,Diesel,Manual,First_Owner,24.4,1120,71.01,180.4Nm@ 1750-2500rpm,5,N
2263,Ford,2013,229999,70000,Bartlesville,Diesel,Manual,First_Owner,20,1399,68.1,160Nm@ 2000rpm,5,N
2264,Renault,2014,409999,188000,Youngstown,Diesel,Manual,Second_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
2265,Chevrolet,2011,130000,67840,Willoughby,Petrol,Manual,First_Owner,18,995,62,90.3Nm@ 4200rpm,5,N
2266,Tata,2013,95000,30000,Willoughby,Petrol,Manual,First_Owner,25.4,624,37.48,51Nm@ 4000+/-500rpm,4,N
2267,Maruti,2016,225000,35000,Xenia,Petrol,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2269,Maruti,2017,775000,100000,Youngstown,Diesel,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N
2270,Maruti,2017,420000,30000,Xenia,Petrol,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
2271,Hyundai,2016,480000,70000,Youngstown,Petrol,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
2273,Mahindra,2010,260000,380000,Willoughby,Diesel,Manual,Second_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,N
2275,Volkswagen,2018,600000,15000,Willoughby,Petrol,Manual,First_Owner,16.2,1199,74,110Nm@ 3000-4300rpm,5,N
2276,Ford,2009,140000,140000,Bartlesville,Diesel,Manual,Second_Owner,13.8,1399,68,160Nm@ 2000rpm,5,N
2277,Maruti,2010,130000,120000,Bartlesville,Petrol,Manual,Third_Owner,19.7,796,35,6.1kgm@ 3000rpm,8,N
2278,Maruti,2007,195000,112880,Fair Lawn,Diesel,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
2279,Tata,2013,210000,135000,Marlborough,Diesel,Manual,Second_Owner,19.4,1405,70,135.4Nm@ 2500rpm,5,N
2280,Maruti,2006,130000,80000,Chula Vista,Petrol,Manual,Third_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
2281,Chevrolet,2012,141000,128000,Citrus Heights,Petrol,Manual,Third_Owner,18.6,1199,79.4,108Nm@ 4400rpm,5,N
2282,Mahindra,2011,280000,120000,Claremont,Diesel,Manual,First_Owner,13.6,2523,63,180 Nm at 1440-1500rpm,7,N
2283,Maruti,2010,350000,30000,Citrus Heights,Petrol,Automatic,First_Owner,12.6,1586,103.2,145Nm@ 4100rpm,5,N
2284,Tata,2018,575000,70000,Chula Vista,Petrol,Manual,First_Owner,17,1198,108.5,170Nm@ 1750-4000rpm,5,N
2285,Hyundai,2015,550000,41000,Chula Vista,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
2287,Maruti,2006,120000,30000,Claremont,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2288,Maruti,2015,320000,30000,Claremont,Petrol,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,N
2289,Hyundai,2011,250000,35000,Mansfield,Petrol,Manual,First_Owner,16.36,1495,93.7,124.6Nm@ 3500rpm,5,N
2290,Maruti,2010,300000,22000,Claremont,Petrol,Manual,First_Owner,15,1586,104.68,"145@ 4,100(kgm@ rpm)",5,N
2291,Maruti,2006,250000,70000,Norwich,Petrol,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
2293,Mahindra,2018,750000,70000,Garland,Diesel,Manual,First_Owner,16.5,1493,70,195Nm@ 1400-2200rpm,7,N
2294,Mahindra,2005,151000,200000,Georgetown,Diesel,Manual,Second_Owner,10.5,2179,120,290Nm@ 1800-2800rpm,8,N
2295,Tata,2011,300000,120000,Grand Prairie,Diesel,Manual,First_Owner,13.93,2179,138.03,320Nm@ 1700-2700rpm,7,N
2296,Maruti,2019,577000,3000,Grand Prairie,Petrol,Manual,First_Owner,20.89,1197,81.8,113Nm@ 4200rpm,5,N
2297,Maruti,2012,229999,50000,Grand Prairie,Petrol,Manual,First_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
2298,Mahindra,2013,500000,50000,Grand Prairie,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2299,Honda,2019,840000,1500,Grand Prairie,Petrol,Automatic,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,N
2300,Volkswagen,2017,900000,74000,Georgetown,Diesel,Manual,First_Owner,22.27,1498,108.6,250Nm@ 1500-3000rpm,5,N
2301,Honda,2017,650000,25000,Georgetown,Petrol,Manual,First_Owner,18.7,1199,88.7,110Nm@ 4800rpm,5,N
2302,Honda,2016,650000,61915,Garland,Diesel,Manual,First_Owner,27.3,1498,98.6,200Nm@ 1750rpm,5,N
2303,Hyundai,2016,250000,110000,Grapevine,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
2304,Volkswagen,2016,550000,70000,Alton,Diesel,Manual,First_Owner,20.14,1498,88,230Nm@ 1500-2500rpm,5,N
2305,Maruti,2007,250000,150000,Alton,Diesel,Manual,Fourth_Above_Owner,17.8,1248,75,190Nm@ 2000rpm,5,N
2306,Mahindra,2013,350000,110000,Arlington Heights,Diesel,Manual,Second_Owner,17.21,1493,100,240Nm@ 1600-2800rpm,7,N
2307,Chevrolet,2014,185000,90000,Arlington Heights,Diesel,Manual,Second_Owner,25.44,936,56.3,142.5Nm@ 1750rpm,5,N
2308,Ford,2010,229999,120000,Arlington Heights,Petrol,Manual,Third_Owner,15.6,1196,70,102Nm@ 4000rpm,5,N
2309,Toyota,2016,1000000,65000,Alton,Diesel,Manual,First_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,8,N
2310,Maruti,2019,490000,10000,State College,Petrol,Manual,First_Owner,20.52,1197,81.8,113Nm@ 4200rpm,5,N
2311,Hyundai,2009,150000,80000,State College,Petrol,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,N
2312,Maruti,2013,600000,184000,Radnor,Diesel,Manual,First_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,N
2313,Maruti,2013,270000,80000,Scranton,CNG,Manual,Second_Owner,32.52,998,58.33,78Nm@ 3500rpm,5,N
2314,Maruti,2005,60000,70000,Scranton,Petrol,Manual,Second_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
2315,Maruti,2008,150000,89000,State College,Petrol,Manual,Second_Owner,15.6,1586,104.68,"145@ 4,100(kgm@ rpm)",5,N
2316,Honda,2014,335000,33033,Scranton,Petrol,Manual,First_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,N
2317,Maruti,2013,525000,69000,Reading,Diesel,Manual,Second_Owner,22.9,1248,74,190Nm@ 2000rpm,5,N
2318,Hyundai,2015,465000,63063,Reading,Petrol,Automatic,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
2319,Tata,2012,83000,90000,State College,Diesel,Manual,Second_Owner,25,1396,69,140Nm@ 1800-3000rpm,5,N
2320,Hyundai,2017,300000,8000,Scranton,Petrol,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
2321,Hyundai,2012,350000,35000,Wilkes Barre,Petrol,Manual,First_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,N
2322,Hyundai,2011,300000,45000,Reading,Petrol,Manual,First_Owner,17,1197,80,"11.4 kgm at 4,000 rpm",5,N
2323,Fiat,2011,250000,30000,Ferguson,Diesel,Manual,First_Owner,20.4,1248,91.2,209Nm@ 2000rpm,5,N
2324,Maruti,2006,114999,59000,Ferguson,Petrol,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
2325,Maruti,2018,700000,6200,Ferguson,Petrol,Manual,First_Owner,19.34,1462,103,138Nm@ 4400rpm,7,N
2326,Maruti,2020,250000,120000,Ferguson,Petrol,Manual,Second_Owner,21.63,998,67,90Nm@ 3500rpm,5,N
2327,Maruti,2016,350000,70000,Harrisburg,Petrol,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
2328,Maruti,1998,80000,70000,Erie,Petrol,Manual,First_Owner,14,796,35,6.1kgm@ 3000rpm,5,N
2329,Mahindra,2017,850000,110000,Coos Bay,Diesel,Manual,First_Owner,15.4,2523,75,200Nm@ 1400-2200rpm,7,N
2331,Chevrolet,2007,90000,93000,Coos Bay,Petrol,Manual,Third_Owner,18,995,62,90.3Nm@ 4200rpm,5,N
2332,Chevrolet,2014,600000,110000,Erie,Diesel,Manual,First_Owner,13.58,2499,72.4,171Nm@ 1800rpm,10,N
2333,Maruti,2007,135000,57000,Ferguson,Petrol,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2334,Hyundai,2005,150000,120000,Deer Park,Petrol,Manual,First_Owner,13.2,1495,94,"12.5@ 3,500(kgm@ rpm)",5,N
2335,Tata,2012,259000,35000,Deer Park,Diesel,Manual,First_Owner,23.03,1396,69,140Nm@ 1800-3000rpm,5,N
2336,Tata,2012,220000,90000,Farragut,Diesel,Manual,First_Owner,23.03,1396,69,140Nm@ 1800-3000rpm,5,N
2337,Tata,2012,246000,35000,Deer Park,Diesel,Manual,Second_Owner,23.03,1396,69,140Nm@ 1800-3000rpm,5,N
2338,Maruti,2009,240000,120000,Deer Park,Petrol,Manual,First_Owner,17.5,1298,85.8,114Nm@ 4000rpm,5,N
2339,Hyundai,2018,946000,60000,Blacksburg,Diesel,Manual,First_Owner,22.1,1396,88.7,219.7Nm@ 1500-2750rpm,5,N
2340,Tata,2011,215000,70000,Blacksburg,Diesel,Manual,First_Owner,23.03,1396,69,140Nm@ 1800-3000rpm,5,N
2341,Maruti,1999,50000,60000,Charlottesville,Petrol,Manual,Fourth_Above_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
2342,Honda,2013,310000,100000,Charlottesville,Diesel,Manual,First_Owner,25.8,1498,98.6,200Nm@ 1750rpm,5,N
2343,Hyundai,2008,220000,35000,Burke,Petrol,Manual,First_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
2344,Maruti,2008,195000,90000,Burke,Diesel,Manual,Third_Owner,17.8,1248,75,190Nm@ 2000rpm,5,N
2345,Hyundai,2015,650000,50000,Blacksburg,Petrol,Manual,First_Owner,17.19,1197,81.86,114.73Nm@ 4000rpm,5,N
2346,Hyundai,2011,350000,98000,Chesapeake,Petrol,Manual,First_Owner,18.5,1197,80,"11.4 kgm at 4,000 rpm",5,N
2347,Hyundai,2013,360000,30000,Burke,Petrol,Manual,First_Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5,N
2348,Hyundai,2013,550000,50000,Charlottesville,Petrol,Manual,Second_Owner,16.3,1797,147.5,177.5Nm@ 4700rpm,5,N
2349,Hyundai,2016,490000,26000,Charlottesville,Petrol,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
2350,Maruti,2011,195000,46000,Burke,Petrol,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2351,Maruti,2010,125000,80000,Charlottesville,Petrol,Manual,Fourth_Above_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
2352,Tata,2019,459999,10000,Blacksburg,Petrol,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
2353,Maruti,2015,275000,16700,Charlottesville,Petrol,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2354,Maruti,2018,680000,70000,Taylors,Diesel,Manual,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,N
2355,Maruti,2015,600000,7967,South Lake Tahoe,Petrol,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,N
2356,Maruti,2018,720000,20000,Pendleton,Petrol,Manual,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
2358,Renault,2016,356000,9656,Taylors,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
2359,Hyundai,2011,225000,50000,Taylors,Petrol,Manual,First_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
2360,Ford,2019,725000,17000,South Lake Tahoe,Diesel,Manual,First_Owner,24.4,1498,98.63,215Nm@ 1750-3000rpm,5,N
2361,Chevrolet,2010,130000,50000,Seymour,Petrol,Manual,First_Owner,18,995,62,90.3Nm@ 4200rpm,5,N
2362,Renault,2015,300000,10000,South Lake Tahoe,Petrol,Manual,First_Owner,25.17,799,53.3,72Nm@ 4386rpm,5,N
2363,Hyundai,2013,400000,43000,Watertown,Petrol,Manual,Second_Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5,N
2364,Hyundai,2013,550000,50000,East Brunswick,Diesel,Manual,First_Owner,23.5,1396,88.7,219.9Nm@ 1750-2750rpm,5,N
2365,Maruti,2006,120000,90000,South Lake Tahoe,Petrol,Manual,Second_Owner,18.9,998,67,90Nm@ 3500rpm,5,N
2366,Mahindra,2012,409999,100000,Pendleton,Diesel,Manual,Second_Owner,14,2498,112,260 Nm at 1800-2200 rpm,8,N
2367,Hyundai,2010,110000,80000,Pendleton,Petrol,Manual,Second_Owner,0,1086,62.1,96.1Nm@ 3000rpm,5,N
2368,Mahindra,2012,450000,120000,Taylors,Diesel,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2369,Maruti,2019,610000,5000,Taylors,Petrol,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
2370,Ford,2016,515000,68609,New Brunswick,Diesel,Manual,First_Owner,22.7,1498,89.84,204Nm@ 2000-2750rpm,5,N
2371,Ford,2018,925000,33360,Dennis,Diesel,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,N
2372,Nissan,2019,860000,14317,Palisades Park,Petrol,Manual,First_Owner,14.23,1498,104.55,142Nm@ 4000rpm,5,N
2373,Ford,2012,225000,87237,Lindenwold,Diesel,Manual,Second_Owner,20,1399,68.05,160Nm@ 2000rpm,5,N
2374,Ford,2017,500000,62960,Taylors,Diesel,Manual,First_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,N
2375,Maruti,2017,600000,26634,South Lake Tahoe,Petrol,Automatic,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
2376,Ford,2012,195000,163720,Pendleton,Diesel,Manual,First_Owner,18.5,1399,68,160Nm@ 2000rpm,5,N
2377,Maruti,2012,265000,67998,Pendleton,Petrol,Manual,First_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N
2378,Ford,2018,650000,20706,Pendleton,Diesel,Manual,First_Owner,23.8,1499,98.63,215Nm@ 1750-2500rpm,5,N
2379,Ford,2015,415000,100581,South Lake Tahoe,Diesel,Manual,First_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,N
2380,Renault,2015,600000,67303,Petersburg,Diesel,Manual,First_Owner,20.45,1461,83.8,200Nm@ 1900rpm,5,N
2381,Maruti,2013,340000,79139,Portsmouth,Petrol,Manual,First_Owner,18.5,1197,85.8,114Nm@ 4000rpm,5,N
2382,Hyundai,2014,350000,84784,Portsmouth,Diesel,Manual,First_Owner,24,1120,70,160Nm@ 1500-2750rpm,5,N
2383,Maruti,2012,265000,130376,Richmond,Diesel,Manual,Second_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
2384,Tata,2017,625000,72000,Petersburg,Diesel,Manual,First_Owner,13.93,2179,138.03,320Nm@ 1700-2700rpm,7,N
2385,Hyundai,2008,245000,127000,Petersburg,Diesel,Manual,Second_Owner,16.8,1493,110,"24@ 1,900-2,750(kgm@ rpm)",5,N
2386,Maruti,2014,395000,120000,Oakton,Diesel,Manual,First_Owner,25.2,1248,74,190Nm@ 2000rpm,5,N
2388,Hyundai,2014,490000,100000,Petersburg,Diesel,Manual,First_Owner,24.4,1120,71,180.4Nm@ 1750-2500rpm,5,N
2390,Maruti,2018,955000,40000,Portsmouth,Diesel,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,N
2391,Maruti,2013,525000,110000,Richmond,Diesel,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
2392,Tata,2017,550000,30000,Petersburg,Petrol,Manual,First_Owner,20.3,1199,84,114Nm@ 3500rpm,5,N
2393,Tata,2014,200000,120000,Oakton,Diesel,Manual,Second_Owner,19.1,1405,70,135.4Nm@ 2500rpm,5,N
2394,Ford,2017,500000,15000,Oakton,Petrol,Manual,First_Owner,18.16,1196,86.8,112Nm@ 4000rpm,5,N
2395,Maruti,2016,825000,33500,Oakton,Diesel,Manual,First_Owner,23.65,1248,88.5,200Nm@ 1750rpm,5,N
2396,Mahindra,2012,250000,70000,Richmond,Diesel,Manual,First_Owner,17.21,1493,100,240Nm@ 1600-2800rpm,7,N
2397,Toyota,2015,600000,10000,Sanford,Petrol,Manual,First_Owner,18.16,1197,78.8,104Nm@ 3100rpm,5,N
2398,Mahindra,2018,1325000,22053,Bristol,Diesel,Manual,First_Owner,16.36,2179,120,280Nm@ 1800-2800rpm,7,N
2399,Mahindra,2016,770000,50000,Albany,Diesel,Manual,First_Owner,18.49,1493,100,240Nm@ 1600-2800rpm,7,N
2400,Chevrolet,2011,415000,78432,Portsmouth,Diesel,Manual,First_Owner,16.52,1991,123.7,305Nm@ 2000rpm,5,N
2401,Hyundai,2011,825000,125000,Portsmouth,Diesel,Manual,Second_Owner,14.66,2199,194.3,420.7Nm@ 1800-2500rpm,7,N
2402,Ford,2018,530000,80000,Temecula,Diesel,Manual,First_Owner,26.1,1498,99.23,215Nm@ 1750-3000rpm,5,N
2403,Toyota,2006,425000,270000,Temecula,Diesel,Manual,Third_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,N
2404,Honda,2012,310000,50000,Tucson,Petrol,Manual,Second_Owner,19.4,1198,86.8,109Nm@ 4500rpm,5,N
2405,Tata,2017,390000,20000,Tucson,Petrol,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
2406,Hyundai,2016,700000,30000,Tucson,Petrol,Manual,First_Owner,15.29,1591,121.3,151Nm@ 4850rpm,5,N
2407,Hyundai,2010,200000,70000,Benton,Petrol,Manual,Second_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
2408,Toyota,2013,1050000,7200,Benton,Diesel,Manual,First_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,8,N
2409,Honda,2014,580000,97000,Temecula,Diesel,Manual,First_Owner,26,1498,98.6,200Nm@ 1750rpm,5,N
2410,Hyundai,2014,200000,60000,Temecula,Petrol,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
2411,Chevrolet,2013,245000,25000,Yuma,Petrol,Manual,First_Owner,18.2,1199,84.8,113Nm@ 5000rpm,5,N
2412,Hyundai,2010,210000,94000,Tucson,Petrol,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,N
2413,Maruti,2005,50000,90000,Yuma,Petrol,Manual,Second_Owner,15.4,1590,94,130Nm@ 3000rpm,5,N
2414,Chevrolet,2012,700000,50000,Bella Vista,Diesel,Automatic,Second_Owner,12.12,2231,184,424Nm@ 2000rpm,7,N
2415,Tata,2019,660000,35000,Bella Vista,Diesel,Manual,First_Owner,22.95,1248,74,190Nm@ 1750-3000rpm,5,N
2416,Honda,2015,630000,117500,Surprise,Petrol,Manual,Second_Owner,17.4,1497,117.3,145Nm@ 4600rpm,5,N
2417,Mahindra,2012,950000,78500,Bella Vista,Diesel,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
2418,Hyundai,2018,740000,8000,Yuma,Petrol,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N
2419,Ford,2017,570000,25000,Bella Vista,Petrol,Manual,First_Owner,18.12,1196,86.8,112Nm@ 4000rpm,5,N
2420,Hyundai,2012,450000,60000,Tucson,Diesel,Manual,Third_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
2421,Datsun,2019,390000,10000,Benton,Petrol,Manual,First_Owner,22.5,999,67,91Nm@ 4250rpm,5,N
2422,Ford,2009,180000,70000,Benton,Petrol,Manual,Second_Owner,14.2,1597,92,130@ 2500(kgm@ rpm),5,N
2423,Tata,2015,130000,60000,Yuma,Petrol,Manual,First_Owner,25.4,624,37.48,51Nm@ 4000+/-500rpm,4,N
2424,Honda,2006,270000,70000,Yuma,Petrol,Manual,Second_Owner,17.7,1497,78,"12.7@ 2,700(kgm@ rpm)",5,N
2425,Maruti,1997,60000,25000,Tempe,Petrol,Manual,Third_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
2426,Hyundai,2006,170000,90000,Bella Vista,Petrol,Manual,Third_Owner,13.9,1599,103.2,"14.9@ 3,000(kgm@ rpm)",5,N
2427,Hyundai,2015,978999,90000,Bella Vista,Diesel,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,N
2428,Tata,2018,490000,25000,Tucson,Petrol,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
2429,Ford,2012,280000,60000,Tucson,Diesel,Manual,Second_Owner,23.5,1498,88.7,204Nm@ 2000-2750rpm,5,N
2430,Tata,2018,390000,25000,Tempe,Petrol,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
2431,Maruti,2013,170000,60000,Temecula,Petrol,Manual,Fourth_Above_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2432,Chevrolet,2008,45000,70000,Tempe,Petrol,Manual,First_Owner,18,995,62,90.3Nm@ 4200rpm,5,N
2433,Maruti,2016,640000,80000,Tempe,Diesel,Manual,Second_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,N
2434,Mahindra,2015,650000,110000,Tempe,Diesel,Manual,Second_Owner,15.4,2523,75,200Nm@ 1400-2200rpm,9,N
2435,Mahindra,2013,500000,115717,Surprise,Diesel,Manual,First_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,N
2436,Ford,2008,90000,110000,Tempe,Diesel,Manual,Second_Owner,17.7,1399,68,"16@ 2,000(kgm@ rpm)",5,N
2437,Tata,2014,480000,70000,Tempe,Diesel,Manual,Second_Owner,15.05,2179,147.9,320Nm@ 1500-3000rpm,7,N
2438,Maruti,2019,630000,4000,Temecula,Petrol,Manual,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N
2439,Hyundai,2011,250000,50000,Temecula,Petrol,Manual,First_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,N
2440,Hyundai,2016,330000,70000,Naperville,Petrol,Manual,Fourth_Above_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
2441,Hyundai,2009,180000,70000,Naperville,Petrol,Manual,Second_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
2442,Hyundai,2010,210000,50000,Mundelein,Petrol,Manual,Second_Owner,18.5,1197,80,"11.4 kgm at 4,000 rpm",5,N
2443,Maruti,2016,550000,55000,Sanford,Diesel,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
2444,Tata,2020,950000,5000,Naperville,Petrol,Automatic,First_Owner,17,1198,108.5,170Nm@ 1750-4000rpm,5,N
2445,Mahindra,2013,430000,100000,Naperville,Diesel,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
2446,Hyundai,2014,348000,23000,Naperville,Petrol,Manual,Second_Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,N
2447,Maruti,2014,196000,60000,Naperville,Petrol,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
2448,Maruti,2010,150000,70000,Cranford,Petrol,Manual,Second_Owner,18.9,1061,67,84Nm@ 3500rpm,5,N
2450,Maruti,2009,150000,60000,Laconia,Petrol,Manual,Second_Owner,18.9,1061,67,84Nm@ 3500rpm,5,N
2451,Tata,2019,1250000,100000,Londonderry,Diesel,Manual,First_Owner,14.1,2179,153.86,400Nm@ 1750-2500rpm,7,N
2452,Maruti,2015,600000,90000,Mundelein,Diesel,Manual,Third_Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,N
2453,Tata,2010,65000,26432,Normal,Petrol,Manual,First_Owner,25.4,624,37.48,51Nm@ 4000+/-500rpm,4,N
